"country","ADM0","ADM1","ADM2","decimalLatitude","decimalLongitude","Site","yearCollected","monthCollected","dayCollected","date","date_t1","date_t2","materialSampleID","genus","species","scientific","susceptibility","nativeStatus","lifeStage","sex","individualCount","diseaseTested","BdDetected","BsalDetected","BdLoad","BsalLoad","fatal","specimenFate","basisOfRecord","richness","sppAbun","siteAbun","alphadiv","soilMoisture_date","soilMoisture_date_t1","soilMoisture_date_t2","temp_date","temp_date_t1","temp_date_t2","sampleType","testMethod","diagnosticLab","sampleRemarks","principalInvestigator","collectorList","expeditionCode","projectId"
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.737227,6.413199,272,2019,4,9,2019-04-09,2019-03-10,2019-02-08,"BsalGer6380_WO_2019_FS_030","Salamandra","salamandra","Salamandra salamandra",3,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.00708484649658,6.16642284393311,5.74920749664307,9.83263549804701,5.78218994140605,5.08620605468803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.737227,6.413199,272,2019,4,9,2019-04-09,2019-03-10,2019-02-08,"BsalGer6381_WO_2019_FS_031","Salamandra","salamandra","Salamandra salamandra",3,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.00708484649658,6.16642284393311,5.74920749664307,9.83263549804701,5.78218994140605,5.08620605468803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.737227,6.413199,272,2019,4,9,2019-04-09,2019-03-10,2019-02-08,"BsalGer6382_WO_2019_FS_032","Salamandra","salamandra","Salamandra salamandra",3,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.00708484649658,6.16642284393311,5.74920749664307,9.83263549804701,5.78218994140605,5.08620605468803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.737227,6.413199,272,2019,4,9,2019-04-09,2019-03-10,2019-02-08,"BsalGer6383_WO_2019_FS_033","Salamandra","salamandra","Salamandra salamandra",3,NA,"","",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.00708484649658,6.16642284393311,5.74920749664307,9.83263549804701,5.78218994140605,5.08620605468803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.737227,6.413199,272,2019,4,9,2019-04-09,2019-03-10,2019-02-08,"BsalGer6384_WO_2019_FS_034","Salamandra","salamandra","Salamandra salamandra",3,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.00708484649658,6.16642284393311,5.74920749664307,9.83263549804701,5.78218994140605,5.08620605468803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.737227,6.413199,272,2019,4,9,2019-04-09,2019-03-10,2019-02-08,"BsalGer6371_WO_2019_FS_021","Salamandra","salamandra","Salamandra salamandra",3,NA,"","female",1,"Bsal","0","1",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.00708484649658,6.16642284393311,5.74920749664307,9.83263549804701,5.78218994140605,5.08620605468803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.737227,6.413199,272,2019,4,9,2019-04-09,2019-03-10,2019-02-08,"BsalGer6362_WO_2019_FS_011","Salamandra","salamandra","Salamandra salamandra",3,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.00708484649658,6.16642284393311,5.74920749664307,9.83263549804701,5.78218994140605,5.08620605468803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.737227,6.413199,272,2019,4,9,2019-04-09,2019-03-10,2019-02-08,"BsalGer6361_WO_2019_FS_010","Salamandra","salamandra","Salamandra salamandra",3,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.00708484649658,6.16642284393311,5.74920749664307,9.83263549804701,5.78218994140605,5.08620605468803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5466_GER_2019_12","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",4,10,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5464_GER_2019_10","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",4,10,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5461_GER_2019_7","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",4,10,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5455_GER_2019_1","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",4,1,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5456_GER_2019_2","Bufo","bufo","Bufo bufo",1,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",4,1,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5465_GER_2019_11","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",4,10,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5457_GER_2019_3","Rana","temporaria","Rana temporaria",1,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",4,1,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5458_GER_2019_4","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",4,10,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5463_GER_2019_9","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",4,10,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5460_GER_2019_6","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","1",NA,NA,"0",NA,"LivingSpecimen",4,10,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5459_GER_2019_5","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",4,10,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5462_GER_2019_8","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",4,10,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.209914,6.658375,121,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"BsalGer5467_GER_2019_13","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",4,10,13,2.39920948046843,5.62197923660278,5.97924423217773,5.95771169662476,13.8373046875,8.45900878906201,10.319299316406,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4976_9625_9626","Lissotriton","vulgaris","Lissotriton vulgaris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4977_9627_9628","Triturus","cristatus","Triturus cristatus",3,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,3,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4978_9629_9630","Lissotriton","vulgaris","Lissotriton vulgaris",2,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4979_9631_9632","Lissotriton","vulgaris","Lissotriton vulgaris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4984_9641_9642","Lissotriton","vulgaris","Lissotriton vulgaris",2,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4983_9639_9640","Lissotriton","vulgaris","Lissotriton vulgaris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4982_9637_9638","Lissotriton","vulgaris","Lissotriton vulgaris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4981_9635_9636","Lissotriton","vulgaris","Lissotriton vulgaris",2,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4980_9633_9634","Lissotriton","vulgaris","Lissotriton vulgaris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4970_9613_9614","Triturus","cristatus","Triturus cristatus",3,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,3,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4971_9615_9616","Lissotriton","vulgaris","Lissotriton vulgaris",2,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4972_9617_9618","Lissotriton","vulgaris","Lissotriton vulgaris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4973_9619_9620","Lissotriton","vulgaris","Lissotriton vulgaris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4974_9621_9622","Triturus","cristatus","Triturus cristatus",3,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,3,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","KLEVE",51.759072,6.440043,372,2019,5,27,2019-05-27,2019-04-27,2019-03-28,"BsalGer4975_9623_9624","Lissotriton","vulgaris","Lissotriton vulgaris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,15,2.62707799872913,5.86487770080566,6.13411808013916,6.00979089736938,14.542108154297,9.00753173828105,9.52874145507803,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.747069,6.366387,276,2016,5,4,2016-05-04,2016-04-04,2016-03-05,"BsalGer2515_1","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,24,47,3.8499214768415,6.2209529876709,6.36165618896484,6.51678085327148,7.91515502929701,11.079400634766,0.956597900391046,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.747069,6.366387,276,2016,5,4,2016-05-04,2016-04-04,2016-03-05,"BsalGer2516_2","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,24,47,3.8499214768415,6.2209529876709,6.36165618896484,6.51678085327148,7.91515502929701,11.079400634766,0.956597900391046,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.747069,6.366387,276,2016,5,4,2016-05-04,2016-04-04,2016-03-05,"BsalGer2517_3","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,24,47,3.8499214768415,6.2209529876709,6.36165618896484,6.51678085327148,7.91515502929701,11.079400634766,0.956597900391046,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.747069,6.366387,276,2016,5,4,2016-05-04,2016-04-04,2016-03-05,"BsalGer2518_4","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,24,47,3.8499214768415,6.2209529876709,6.36165618896484,6.51678085327148,7.91515502929701,11.079400634766,0.956597900391046,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.747069,6.366387,276,2016,5,4,2016-05-04,2016-04-04,2016-03-05,"BsalGer2520_6","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,24,47,3.8499214768415,6.2209529876709,6.36165618896484,6.51678085327148,7.91515502929701,11.079400634766,0.956597900391046,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.747069,6.366387,276,2016,5,4,2016-05-04,2016-04-04,2016-03-05,"BsalGer2521_7","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,24,47,3.8499214768415,6.2209529876709,6.36165618896484,6.51678085327148,7.91515502929701,11.079400634766,0.956597900391046,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.747069,6.366387,276,2016,5,4,2016-05-04,2016-04-04,2016-03-05,"BsalGer2522_8","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,24,47,3.8499214768415,6.2209529876709,6.36165618896484,6.51678085327148,7.91515502929701,11.079400634766,0.956597900391046,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.747069,6.366387,276,2016,5,4,2016-05-04,2016-04-04,2016-03-05,"BsalGer2523_9","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,24,47,3.8499214768415,6.2209529876709,6.36165618896484,6.51678085327148,7.91515502929701,11.079400634766,0.956597900391046,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.747069,6.366387,276,2016,5,4,2016-05-04,2016-04-04,2016-03-05,"BsalGer2524_10","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,24,47,3.8499214768415,6.2209529876709,6.36165618896484,6.51678085327148,7.91515502929701,11.079400634766,0.956597900391046,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.747069,6.366387,276,2016,5,4,2016-05-04,2016-04-04,2016-03-05,"BsalGer2525_11","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,24,47,3.8499214768415,6.2209529876709,6.36165618896484,6.51678085327148,7.91515502929701,11.079400634766,0.956597900391046,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.747069,6.366387,276,2016,5,4,2016-05-04,2016-04-04,2016-03-05,"BsalGer2526_12","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,24,47,3.8499214768415,6.2209529876709,6.36165618896484,6.51678085327148,7.91515502929701,11.079400634766,0.956597900391046,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.747069,6.366387,276,2016,5,4,2016-05-04,2016-04-04,2016-03-05,"BsalGer2527_13","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,24,47,3.8499214768415,6.2209529876709,6.36165618896484,6.51678085327148,7.91515502929701,11.079400634766,0.956597900391046,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
