materialSampleID,country,ADM0,ADM1,ADM2,ADM3,ADM4,Locality,N,E,date,year,month,day,genus,species,scientific,nativeStatus,susceptibility,basisOfRecord,sampleType,sampleRemarks,diseaseTested,testMethod,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,diagnosticLab,individualCount,specimenDisposition,lifeStage,sex,soilMoisture,tmin,tmax,prec,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,collectorList,Sample_bcid,expeditionCode,projectId,comments
yuan 4399,China,CHN,Jiangxi,Ji'An,Jinggangshan,,"Jiangxi,Jinggangshan,suangmashishaokou",26.5433,114.1003,6/30/2017,2017,6,30,Pachytriton,archospotus,Pachytriton archospotus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4402,China,CHN,Jiangxi,Ji'An,Jinggangshan,,"Jiangxi,Jinggangshan,suangmashishaokou",26.5433,114.1003,6/30/2017,2017,6,30,Pachytriton,archospotus,Pachytriton archospotus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4405,China,CHN,Jiangxi,Ji'An,Jinggangshan,,"Jiangxi,Jinggangshan,suangmashishaokou",26.5433,114.1003,6/30/2017,2017,6,30,Pachytriton,archospotus,Pachytriton archospotus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4408,China,CHN,Jiangxi,Ji'An,Jinggangshan,,"Jiangxi,Jinggangshan,suangmashishaokou",26.5433,114.1003,6/30/2017,2017,6,30,Pachytriton,archospotus,Pachytriton archospotus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4411,China,CHN,Jiangxi,Ji'An,Jinggangshan,,"Jiangxi,Jinggangshan,suangmashishaokou",26.5433,114.1003,6/30/2017,2017,6,30,Pachytriton,archospotus,Pachytriton archospotus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4414,China,CHN,Jiangxi,Ji'An,Jinggangshan,,"Jiangxi,Jinggangshan,suangmashishaokou",26.5433,114.1003,6/30/2017,2017,6,30,Pachytriton,archospotus,Pachytriton archospotus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4417,China,CHN,Jiangxi,Ji'An,Jinggangshan,,"Jiangxi,Jinggangshan,suangmashishaokou",26.5433,114.1003,6/30/2017,2017,6,30,Pachytriton,archospotus,Pachytriton archospotus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4420,China,CHN,Jiangxi,Ji'An,Jinggangshan,,"Jiangxi,Jinggangshan,suangmashishaokou",26.5433,114.1003,6/30/2017,2017,6,30,Pachytriton,archospotus,Pachytriton archospotus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4423,China,CHN,Jiangxi,Ji'An,Jinggangshan,,"Jiangxi,Jinggangshan,suangmashishaokou",26.5433,114.1003,6/30/2017,2017,6,30,Pachytriton,archospotus,Pachytriton archospotus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4426,China,CHN,Jiangxi,Ji'An,Jinggangshan,,"Jiangxi,Jinggangshan,suangmashishaokou",26.5433,114.1003,6/30/2017,2017,6,30,Pachytriton,archospotus,Pachytriton archospotus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4429,China,CHN,Jiangxi,Ji'An,Jinggangshan,,"Jiangxi,Jinggangshan,suangmashishaokou",26.5433,114.1003,6/30/2017,2017,6,30,Pachytriton,archospotus,Pachytriton archospotus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4432,China,CHN,Jiangxi,Ji'An,Jinggangshan,,"Jiangxi,Jinggangshan,suangmashishaokou",26.5433,114.1003,6/30/2017,2017,6,30,Pachytriton,archospotus,Pachytriton archospotus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4435,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4436,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4439,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4440,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4443,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4444,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4447,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4448,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4451,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4452,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4453,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4455,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4456,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4457,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4459,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4460,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4461,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4463,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4464,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4465,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4467,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4468,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4469,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4471,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4472,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4473,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4475,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4476,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4477,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4479,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4480,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4481,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4483,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4484,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4485,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4487,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4488,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4489,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4491,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4492,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4493,China,CHN,Jiangxi,Ji'An,Yongxin,,"Jiangxi,Jinggangshan,qixiling",26.7567,114.1706,7/3/2017,2017,7,3,Paramesotriton,qixilingensis,Paramesotriton qixilingensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4515,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4518,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4521,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4524,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4527,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4530,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4533,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4536,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4539,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4542,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4545,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4548,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4551,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4554,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.9112,110.4641,7/8/2017,2017,7,8,Pachytriton,moi,Pachytriton moi,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuan 4565,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.8856,110.4874,7/11/2017,2017,7,11,Pachytriton,inexpectatus,Pachytriton inexpectatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Changed date from 7/8/2017 to 7/11/2017 -- Compare lines 911-925 in 'Table1 (Sheet 1)' vs lines 20-22 in 'Table1 (Sheet 2)'. There are 14 individuals for 7/8/2017 and 1 individual for 7/11/2017, but Sheet 2 says there should be 15 individuals for 7/11/2017"
yuan 4568,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.8856,110.4874,7/11/2017,2017,7,11,Pachytriton,inexpectatus,Pachytriton inexpectatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Changed date from 7/8/2017 to 7/11/2017 -- Compare lines 911-925 in 'Table1 (Sheet 1)' vs lines 20-22 in 'Table1 (Sheet 2)'. There are 14 individuals for 7/8/2017 and 1 individual for 7/11/2017, but Sheet 2 says there should be 15 individuals for 7/11/2017"
yuan 4571,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.8856,110.4874,7/11/2017,2017,7,11,Pachytriton,inexpectatus,Pachytriton inexpectatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Changed date from 7/8/2017 to 7/11/2017 -- Compare lines 911-925 in 'Table1 (Sheet 1)' vs lines 20-22 in 'Table1 (Sheet 2)'. There are 14 individuals for 7/8/2017 and 1 individual for 7/11/2017, but Sheet 2 says there should be 15 individuals for 7/11/2017"
yuan 4574,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.8832,110.5038,7/11/2017,2017,7,11,Pachytriton,inexpectatus,Pachytriton inexpectatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Changed date from 7/8/2017 to 7/11/2017 -- Compare lines 911-925 in 'Table1 (Sheet 1)' vs lines 20-22 in 'Table1 (Sheet 2)'. There are 14 individuals for 7/8/2017 and 1 individual for 7/11/2017, but Sheet 2 says there should be 15 individuals for 7/11/2017"
yuan 4577,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.8832,110.5038,7/11/2017,2017,7,11,Pachytriton,inexpectatus,Pachytriton inexpectatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Changed date from 7/8/2017 to 7/11/2017 -- Compare lines 911-925 in 'Table1 (Sheet 1)' vs lines 20-22 in 'Table1 (Sheet 2)'. There are 14 individuals for 7/8/2017 and 1 individual for 7/11/2017, but Sheet 2 says there should be 15 individuals for 7/11/2017"
yuan 4580,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.8832,110.5038,7/11/2017,2017,7,11,Pachytriton,inexpectatus,Pachytriton inexpectatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Changed date from 7/8/2017 to 7/11/2017 -- Compare lines 911-925 in 'Table1 (Sheet 1)' vs lines 20-22 in 'Table1 (Sheet 2)'. There are 14 individuals for 7/8/2017 and 1 individual for 7/11/2017, but Sheet 2 says there should be 15 individuals for 7/11/2017"
yuan 4583,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.8832,110.5038,7/11/2017,2017,7,11,Pachytriton,inexpectatus,Pachytriton inexpectatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Changed date from 7/8/2017 to 7/11/2017 -- Compare lines 911-925 in 'Table1 (Sheet 1)' vs lines 20-22 in 'Table1 (Sheet 2)'. There are 14 individuals for 7/8/2017 and 1 individual for 7/11/2017, but Sheet 2 says there should be 15 individuals for 7/11/2017"
yuan 4586,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.8832,110.5038,7/11/2017,2017,7,11,Pachytriton,inexpectatus,Pachytriton inexpectatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Changed date from 7/8/2017 to 7/11/2017 -- Compare lines 911-925 in 'Table1 (Sheet 1)' vs lines 20-22 in 'Table1 (Sheet 2)'. There are 14 individuals for 7/8/2017 and 1 individual for 7/11/2017, but Sheet 2 says there should be 15 individuals for 7/11/2017"
yuan 4589,China,CHN,Guangxi,Guilin,Ziyuan,Maoershan,"Guangxi,Guilin,maoershan",25.8832,110.5038,7/11/2017,2017,7,11,Pachytriton,inexpectatus,Pachytriton inexpectatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Changed date from 7/8/2017 to 7/11/2017 -- Compare lines 911-925 in 'Table1 (Sheet 1)' vs lines 20-22 in 'Table1 (Sheet 2)'. There are 14 individuals for 7/8/2017 and 1 individual for 7/11/2017, but Sheet 2 says there should be 15 individuals for 7/11/2017"
