principalInvestigator,country,locality,yearCollected,decimalLatitude,decimalLongitude,materialSampleID,basisOfRecord,genus,specificEpithet,sampleType,testMethod,diseaseTested,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,monthCollected,dayCollected,quantityDetected,dilutionFactor,cycleTimeFirstDetection,diagnosticLab,continentOcean,stateProvince,municipality,county,locationRemarks,verbatimEventDate,horizontalDatum,coordinateUncertaintyInMeters,georeferenceProtocol,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,locationID,habitat,eventRemarks,collectorList,occurrenceID,institutionCode,collectionCode,catalogNumber,otherCatalogNumbers,fieldNumber,infraspecificEpithet,taxonRemarks,lifeStage,establishmentMeans,sex,associatedReferences,occurrenceRemarks,individualCount,weightUnits,weight,lengthUnits,length,organismRemarks,diseaseLineage,geFALSEtypeMethod,diseaseTestedPositiveCount,specimenDisposition,zeScore,measurementRemarks,tissueID,tissueType,tissuePlate,tissueWell,tissueCatalogNumber,tissueBarcode,tissueInstitution,tissueOtherCatalogNumbers,tissueSamplingYear,tissueSamplingMonth,tissueSamplingDay,tissueRecordedBy,tissueContainer,tissuePreservative,associatedSequences,tissueRemarks,fromTissue,tissueBlocked,biosampleAccession,DiagFALSEstics_bcid,Sample_bcid,expeditionCode,projectId
Bsal Consortium Germany,Germany,Vichtbach,2017,50.676448,6.198452,BsalGer2946_7,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,6,27,,,,Universities Trier and Braunschweig,,,,,,6/27/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2a132d93dd2ddcabc39cea16ae6eec05b,https://n2t.net/ark:/21547/Dgt2BsalGer2946_7,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5612_IR_2019_30,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2f1096abaf0b377933d44bc5e9f3d161e,https://n2t.net/ark:/21547/Dgt2BsalGer5612_IR_2019_30,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5610_IR_2019_28,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2929a297d711fbf99cde16f1cb037af35,https://n2t.net/ark:/21547/Dgt2BsalGer5610_IR_2019_28,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5609_IR_2019_27,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2e11898ccb9c37cb3b5f63741bde399cd,https://n2t.net/ark:/21547/Dgt2BsalGer5609_IR_2019_27,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5611_IR_2019_29,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ab2bb5cfcc5e6187d65d060642e1f2d0,https://n2t.net/ark:/21547/Dgt2BsalGer5611_IR_2019_29,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5601_IR_2019_19,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2b58d9273fe41d7e396f6398a8b1aa8fc,https://n2t.net/ark:/21547/Dgt2BsalGer5601_IR_2019_19,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5602_IR_2019_20,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu211109ac3b8a4855c567e116519f0a66c,https://n2t.net/ark:/21547/Dgt2BsalGer5602_IR_2019_20,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5603_IR_2019_21,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2f6b30ca97b52852a1b95ffae871f4b3e,https://n2t.net/ark:/21547/Dgt2BsalGer5603_IR_2019_21,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5604_IR_2019_22,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu218697d31ac1ba8a971abc72a7273c8ed,https://n2t.net/ark:/21547/Dgt2BsalGer5604_IR_2019_22,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5605_IR_2019_23,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2e6a190c15cdac9e1935bcde98e686401,https://n2t.net/ark:/21547/Dgt2BsalGer5605_IR_2019_23,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5606_IR_2019_24,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu25afa0e6e511fb9c4a3a6c99743ad3154,https://n2t.net/ark:/21547/Dgt2BsalGer5606_IR_2019_24,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5607_IR_2019_25,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2e06d4b332cb30104f6468c3cd4042a11,https://n2t.net/ark:/21547/Dgt2BsalGer5607_IR_2019_25,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5616_IR_2019_34,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu27f6ec806aa6283c171a943472aa2ef3f,https://n2t.net/ark:/21547/Dgt2BsalGer5616_IR_2019_34,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5615_IR_2019_33,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu26015b680a7676fd79f27752c1ce6b39a,https://n2t.net/ark:/21547/Dgt2BsalGer5615_IR_2019_33,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5608_IR_2019_26,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu23bc008bdb28a49bbc7f6c4f41ada3807,https://n2t.net/ark:/21547/Dgt2BsalGer5608_IR_2019_26,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5614_IR_2019_32,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu23833139cf43c001f98ac99b8c07c6692,https://n2t.net/ark:/21547/Dgt2BsalGer5614_IR_2019_32,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2019,49.856404,6.448138,BsalGer5613_IR_2019_31,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,6,,,,Universities Trier and Braunschweig,,,,,,3/6/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu29013e38015f5870f751ba2a712e3e356,https://n2t.net/ark:/21547/Dgt2BsalGer5613_IR_2019_31,2014-2020,354
Bsal Consortium Germany,Germany,NSG Belgenbachtal,2015,50.578169,6.278448,BsalGer1970_FSBE03,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,TRUE,NA,NA,FALSE,11,19,,,,Universities Trier and Braunschweig,,,,,,11/19/2015,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,43286,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu27d482954a4184c0791c3c932da27633c,https://n2t.net/ark:/21547/Dgt2BsalGer1970_FSBE03,2014-2020,354
Bsal Consortium Germany,Germany,NSG Belgenbachtal,2015,50.578169,6.278448,BsalGer1971_FSBE05,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,TRUE,NA,NA,FALSE,11,19,,,,Universities Trier and Braunschweig,,,,,,11/19/2015,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,192.5,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu245f1667840d4250b2caa5567fb83ad1c,https://n2t.net/ark:/21547/Dgt2BsalGer1971_FSBE05,2014-2020,354
Bsal Consortium Germany,Germany,NSG Belgenbachtal,2015,50.578169,6.278448,BsalGer1969_FSBE02,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,TRUE,NA,NA,FALSE,11,19,,,,Universities Trier and Braunschweig,,,,,,11/19/2015,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,1385.1,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu263782ef9a19067cad0537a649eda7d7e,https://n2t.net/ark:/21547/Dgt2BsalGer1969_FSBE02,2014-2020,354
Bsal Consortium Germany,Germany,NSG Belgenbachtal,2015,50.578169,6.278448,BsalGer1958_D,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,TRUE,NA,NA,FALSE,11,19,,,,Universities Trier and Braunschweig,,,,,,11/19/2015,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,369.7,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu21f1f7341994eeb1117eb0ce1a5464f0c,https://n2t.net/ark:/21547/Dgt2BsalGer1958_D,2014-2020,354
Bsal Consortium Germany,Germany,Irrel,2016,49.85641,6.448144,BsalGer2634_48,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,28,,,,Universities Trier and Braunschweig,,,,,,3/28/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2772613b9c1c04438b84e65306b7da000,https://n2t.net/ark:/21547/Dgt2BsalGer2634_48,2014-2020,354
Bsal Consortium Germany,Germany,Solchbachtal,2017,50.70178,6.270098,BsalGer3138_SO_003,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,1,,,,Universities Trier and Braunschweig,,,,,,4/1/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,,,W,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2d1a9d8ab8a3cfaf6f040444da1cae306,https://n2t.net/ark:/21547/Dgt2BsalGer3138_SO_003,2014-2020,354
Bsal Consortium Germany,Germany,Solchbachtal,2017,50.70178,6.270098,BsalGer3139_SO_004,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,1,,,,Universities Trier and Braunschweig,,,,,,4/1/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,,,W,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu29fea5d9afc06fc817012783346b01bff,https://n2t.net/ark:/21547/Dgt2BsalGer3139_SO_004,2014-2020,354
Bsal Consortium Germany,Germany,Solchbachtal,2017,50.70178,6.270098,BsalGer3137_SO_002,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,1,,,,Universities Trier and Braunschweig,,,,,,4/1/2017,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,,,W,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2b56b859204762f5dbf4989a2557caadb,https://n2t.net/ark:/21547/Dgt2BsalGer3137_SO_002,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2616_36,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2dfcb6602594b3f8fdf94170a4e4d1ea6,https://n2t.net/ark:/21547/Dgt2BsalGer2616_36,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2606_26a_und_b,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2783344df75071ef0850bb700c0c71cbf,https://n2t.net/ark:/21547/Dgt2BsalGer2606_26a_und_b,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2607_27,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu21482976fbe41131578150a6174dd75e9,https://n2t.net/ark:/21547/Dgt2BsalGer2607_27,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2609_29,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ca3ad45e32e39e90b5dbf1a4a7b30542,https://n2t.net/ark:/21547/Dgt2BsalGer2609_29,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2615_35,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ddc66d6fedd217a806f1031c0c53eb57,https://n2t.net/ark:/21547/Dgt2BsalGer2615_35,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2614_34,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu29d5ec963eaf21ee4985e2df5a8501e26,https://n2t.net/ark:/21547/Dgt2BsalGer2614_34,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2613_33,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu20b2b2faa2399be93f13c3e203aee6c9c,https://n2t.net/ark:/21547/Dgt2BsalGer2613_33,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2612_32,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu24ab770a64cef915d5bfccc81c2967e72,https://n2t.net/ark:/21547/Dgt2BsalGer2612_32,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2611_31,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu22690c77d4d5ddf81a587a857758419f0,https://n2t.net/ark:/21547/Dgt2BsalGer2611_31,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2617_37,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2bf228f39a79928a53cae12187b5218c9,https://n2t.net/ark:/21547/Dgt2BsalGer2617_37,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2618_38,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu257da2f59e8004373025e1bfd2d112864,https://n2t.net/ark:/21547/Dgt2BsalGer2618_38,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2619_39,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu201b5dd2ce46011a964f6f487881a12f7,https://n2t.net/ark:/21547/Dgt2BsalGer2619_39,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2620_40,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu22e980c998e3995c7289c3c985e7432a6,https://n2t.net/ark:/21547/Dgt2BsalGer2620_40,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2621_41,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2332786a03aed84eb10d77690914f8e53,https://n2t.net/ark:/21547/Dgt2BsalGer2621_41,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2610_30,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ac0e8fab59d77420a433b86f0f261ab1,https://n2t.net/ark:/21547/Dgt2BsalGer2610_30,2014-2020,354
Bsal Consortium Germany,Germany,Ernzen (Gutenbach),2016,49.828069,6.403899,BsalGer2608_28,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,25,,,,Universities Trier and Braunschweig,,,,,,3/25/2016,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu223553325eb04447ad41f4dfdaca30614,https://n2t.net/ark:/21547/Dgt2BsalGer2608_28,2014-2020,354
Bsal Consortium Germany,Germany,Lensbach,2018,50.672648,6.230209,BsalGer0788_LE_2018_001,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2f9fa5f5e61c57dfc8e66263c4f59ea61,https://n2t.net/ark:/21547/Dgt2BsalGer0788_LE_2018_001,2014-2020,354
Bsal Consortium Germany,Germany,"Bielefeld, Botanischer Garten",2019,52.014698,8.511353,BsalGer5135_BG_3,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,3,,,,Universities Trier and Braunschweig,,,,,,3/3/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu239921f7994aad82981a288540c77cd48,https://n2t.net/ark:/21547/Dgt2BsalGer5135_BG_3,2014-2020,354
Bsal Consortium Germany,Germany,"Bielefeld, Botanischer Garten",2019,52.014698,8.511353,BsalGer5134_BG_2,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,3,,,,Universities Trier and Braunschweig,,,,,,3/3/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ee85ead9c8ed25c493013168e43b7d79,https://n2t.net/ark:/21547/Dgt2BsalGer5134_BG_2,2014-2020,354
Bsal Consortium Germany,Germany,"Bielefeld, Botanischer Garten",2019,52.014698,8.511353,BsalGer5133_BG_1,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,3,,,,Universities Trier and Braunschweig,,,,,,3/3/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2c52563522dff9d3d4cff76f47bf1447c,https://n2t.net/ark:/21547/Dgt2BsalGer5133_BG_1,2014-2020,354
