"continent","country","Lat","Lon","Site","posSite","date","richness","iucn_rich","iucn_rwr","sppAbun","siteAbun","genus","scientific","susceptibility","rangeStatus","redListCategory","nPos_FS","nNeg_FS","nDead_FS","nAlive_FS","nFatalUnk_FS","nPos_all","nNeg_all","nDead_all","nAlive_all","nFatalUnk_all","nPos_all_noFS","nNeg_all_noFS","nDead_all_noFS","nAlive_all_noFS","nFatalUnk_all_noFS","temp_m2","temp_m1","temp_wk3","temp_wk2","temp_wk1","temp_d4","temp_d","sMoist_m2","sMoist_m1","sMoist_wk3","sMoist_wk2","sMoist_wk1","sMoist_d4","sMoist_d","tmin_wc","tavg_wc","tmax_wc","prec_wc","bio1_wc","bio2_wc","bio3_wc","bio4_wc","bio5_wc","bio6_wc","bio7_wc","bio8_wc","bio9_wc","bio10_wc","bio11_wc","bio12_wc","bio13_wc","bio14_wc","bio15_wc","bio16_wc","bio17_wc","bio18_wc","bio19_wc","diagnosticLab","principalInvestigator","collectorList","expeditionCode"
"Europe","Germany",50.756521,6.243033,396,"1",2018-06-15,1,15,0.00516997,2,2,"Lissotriton","Lissotriton vulgaris",2,"Native","Least Concern",0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,11.478845214844,15.070947265625,18.1420281546457,19.879525756836,20.4244465419225,19.558618164062,19.271417236328,7.44148397445679,6.9191107749939,7.11953702994755,7.10583855424608,7.12212421212878,7.41600799560547,7.3767204284668,10.9280004501343,15.3240003585815,19.7000007629395,7.5,9.51916694641113,7.19233322143555,32.1660690307617,570.658874511719,21.8759994506836,-0.483999997377396,22.3599987030029,16.6326675415039,5.39266681671143,16.6326675415039,2.69266676902771,84.6,8,5.8,0.812240409851074,22.8,19.8,22.8,21.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756521,6.243033,396,"1",2019-06-14,3,15,0.00516997,2,20,"Lissotriton","Lissotriton vulgaris",2,"Native","Least Concern",0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,9.455804443359,10.999475097656,18.1420281546457,19.879525756836,20.4244465419225,19.341638183594,20.325830078125,6.29117631912231,6.2061767578125,7.11953702994755,7.10583855424608,7.12212421212878,7.33858680725098,7.34796810150146,10.9280004501343,15.3240003585815,19.7000007629395,7.5,9.51916694641113,7.19233322143555,32.1660690307617,570.658874511719,21.8759994506836,-0.483999997377396,22.3599987030029,16.6326675415039,5.39266681671143,16.6326675415039,2.69266676902771,84.6,8,5.8,0.812240409851074,22.8,19.8,22.8,21.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2017-05-24,1,15,0.00516997,4,4,"Lissotriton","Lissotriton helveticus",1,"Native","Least Concern",0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,7.401116943359,7.06142578125002,5.12845725692622,6.26321108521536,7.07706001345853,12.63955078125,16.581414794922,6.94308280944824,6.7559609413147,6.91972489316924,6.92380966459002,6.91729342837294,6.4509482383728,6.3119912147522,8.0959997177124,12.4879999160767,16.8719997406006,6.8,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2015-03-29,1,15,0.00516997,16,16,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,16,0,16,0,0,16,0,16,0,0,0,0,0,0,1.26638183593803,0.263513183594,5.12845725692622,6.26321108521536,7.07706001345853,6.46099243164105,9.529138183594,7.63663339614868,7.72580718994141,6.91972489316924,6.92380966459002,6.91729342837294,7.15612840652466,7.33522319793701,2.10800004005432,5.39599990844727,8.69999980926514,6.9,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2015-04-25,1,15,0.00516997,14,14,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,14,0,14,0,0,14,0,14,0,0,0,0,0,0,0.263513183594,4.614587402344,5.12845725692622,6.26321108521536,7.07706001345853,11.254815673828,12.455224609375,7.72580718994141,7.60158109664917,6.91972489316924,6.92380966459002,6.91729342837294,6.82815790176392,6.89895915985107,4.03999996185303,7.96799993515015,11.8839998245239,5.4,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2016-03-31,1,15,0.00516997,1,1,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2.603601074219,3.68670043945303,5.12845725692622,6.26321108521536,7.07706001345853,8.83999023437502,7.119714355469,6.49931955337524,7.06886339187622,6.91972489316924,6.92380966459002,6.91729342837294,7.18811321258545,7.32097339630127,2.10800004005432,5.39599990844727,8.69999980926514,6.9,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2016-04-15,1,15,0.00516997,4,4,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,4,0,4,0,0,4,0,4,0,0,0,0,0,0,3.23601684570303,3.68670043945303,5.12845725692622,6.26321108521536,7.07706001345853,12.014398193359,11.509820556641,6.92946863174438,7.06886339187622,6.91972489316924,6.92380966459002,6.91729342837294,7.06218004226685,7.11898851394653,4.03999996185303,7.96799993515015,11.8839998245239,5.4,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2016-04-16,1,15,0.00516997,3,3,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,3.23601684570303,3.68670043945303,5.12845725692622,6.26321108521536,7.07706001345853,11.586175537109,10.258142089844,6.92946863174438,7.06886339187622,6.91972489316924,6.92380966459002,6.91729342837294,7.10504484176636,7.07489442825317,4.03999996185303,7.96799993515015,11.8839998245239,5.4,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2017-03-04,1,15,0.00516997,4,4,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,4,0,4,0,0,4,0,4,0,0,0,0,0,0,-2.62143554687498,3.42653808593803,5.12845725692622,6.26321108521536,7.07706001345853,4.87456665039105,9.515374755859,6.46823978424072,6.73230457305908,6.91972489316924,6.92380966459002,6.91729342837294,7.18162631988525,7.23440647125244,2.10800004005432,5.39599990844727,8.69999980926514,6.9,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2017-03-08,1,15,0.00516997,4,4,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,4,0,4,0,0,4,0,4,0,0,0,0,0,0,-2.62143554687498,3.42653808593803,5.12845725692622,6.26321108521536,7.07706001345853,9.515374755859,6.68227539062502,6.46823978424072,6.73230457305908,6.91972489316924,6.92380966459002,6.91729342837294,7.23440647125244,7.37580490112305,2.10800004005432,5.39599990844727,8.69999980926514,6.9,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2017-03-18,1,15,0.00516997,4,4,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,4,0,4,0,0,4,0,4,0,0,0,0,0,0,-2.62143554687498,3.42653808593803,5.12845725692622,6.26321108521536,7.07706001345853,9.73165283203105,9.670251464844,6.46823978424072,6.73230457305908,6.91972489316924,6.92380966459002,6.91729342837294,7.13477849960327,7.37220001220703,2.10800004005432,5.39599990844727,8.69999980926514,6.9,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2017-07-22,1,15,0.00516997,9,9,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,9,0,9,0,0,9,0,9,0,0,0,0,0,0,14.148889160156,17.412835693359,5.12845725692622,6.26321108521536,7.07706001345853,20.828790283203,20.787530517578,6.57761240005493,6.24783706665039,6.91972489316924,6.92380966459002,6.91729342837294,5.7856502532959,5.91643571853638,12.7399997711182,17.0279998779297,21.3080005645752,7.8,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2018-01-29,1,15,0.00516997,1,1,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4.62233886718803,2.538903808594,5.12845725692622,6.26321108521536,7.07706001345853,8.122888183594,8.64156494140605,6.50090789794922,6.8895788192749,6.91972489316924,6.92380966459002,6.91729342837294,7.19606161117554,7.13503408432007,-0.00800000037997961,2.28800010681152,4.59600019454956,6.7,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2018-03-07,1,15,0.00516997,1,1,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4.33950195312502,-1.662115478516,5.12845725692622,6.26321108521536,7.07706001345853,1.12560424804701,4.52968750000002,7.42603015899658,7.59676599502563,6.91972489316924,6.92380966459002,6.91729342837294,7.11504411697388,7.14745569229126,2.10800004005432,5.39599990844727,8.69999980926514,6.9,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2018-03-10,1,15,0.00516997,3,3,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,4.33950195312502,-1.662115478516,5.12845725692622,6.26321108521536,7.07706001345853,5.36748657226605,11.109826660156,7.42603015899658,7.59676599502563,6.91972489316924,6.92380966459002,6.91729342837294,7.09942388534546,7.19439840316772,2.10800004005432,5.39599990844727,8.69999980926514,6.9,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2018-03-27,1,15,0.00516997,2,2,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,4.33950195312502,-1.662115478516,5.12845725692622,6.26321108521536,7.07706001345853,6.21325073242201,6.017327880859,7.42603015899658,7.59676599502563,6.91972489316924,6.92380966459002,6.91729342837294,7.21165227890015,7.24377059936523,2.10800004005432,5.39599990844727,8.69999980926514,6.9,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2019-02-21,1,15,0.00516997,5,5,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,5,0,5,0,0,5,0,5,0,0,0,0,0,0,3.38292846679701,0.726495361328034,5.12845725692622,6.26321108521536,7.07706001345853,6.46666870117201,8.71563110351605,5.93304634094238,6.09462642669678,6.91972489316924,6.92380966459002,6.91729342837294,6.38451290130615,6.39226913452148,-0.516000032424927,2.31599998474121,5.13600015640259,6.7,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2019-03-06,1,15,0.00516997,4,4,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,4,0,4,0,0,4,0,4,0,0,0,0,0,0,0.726495361328034,3.69460449218803,5.12845725692622,6.26321108521536,7.07706001345853,8.34517822265605,8.92568359375002,6.09462642669678,6.26859426498413,6.91972489316924,6.92380966459002,6.91729342837294,6.3882794380188,6.44776678085327,2.10800004005432,5.39599990844727,8.69999980926514,6.9,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.756932,6.321338,397,"1",2019-04-02,1,15,0.00516997,7,7,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,7,0,7,0,0,7,0,7,0,0,0,0,0,0,3.69460449218803,6.34005126953105,5.12845725692622,6.26321108521536,7.07706001345853,9.74956665039105,9.94167480468803,6.26859426498413,6.41480827331543,6.91972489316924,6.92380966459002,6.91729342837294,6.50815773010254,6.50072288513184,4.03999996185303,7.96799993515015,11.8839998245239,5.4,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.7576781,6.3220121,398,"1",2016-03-31,1,15,0.00516997,1,1,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,NA,NA,7.39214726662151,8.14093216876596,7.86745231784122,8.83999023437502,7.119714355469,NA,NA,7.16581697853244,7.11383353447428,7.08357196924638,7.18811321258545,7.32097339630127,2.10800004005432,5.39599990844727,8.69999980926514,6.9,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.7576781,6.3220121,398,"1",2016-04-10,1,15,0.00516997,1,1,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,NA,NA,7.39214726662151,8.14093216876596,7.86745231784122,9.481195068359,10.012078857422,NA,NA,7.16581697853244,7.11383353447428,7.08357196924638,7.16065740585327,7.07996559143066,4.03999996185303,7.96799993515015,11.8839998245239,5.4,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.7576781,6.3220121,398,"1",2016-04-16,1,15,0.00516997,6,6,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,6,0,6,0,0,6,0,6,0,0,0,0,0,0,NA,NA,7.39214726662151,8.14093216876596,7.86745231784122,11.586175537109,10.258142089844,NA,NA,7.16581697853244,7.11383353447428,7.08357196924638,7.10504484176636,7.07489442825317,4.03999996185303,7.96799993515015,11.8839998245239,5.4,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.7576781,6.3220121,398,"1",2016-04-27,1,15,0.00516997,4,4,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,4,0,4,0,0,4,0,4,0,0,0,0,0,0,NA,NA,7.39214726662151,8.14093216876596,7.86745231784122,6.46547851562502,4.834466552734,NA,NA,7.16581697853244,7.11383353447428,7.08357196924638,6.98483276367188,7.11093521118164,4.03999996185303,7.96799993515015,11.8839998245239,5.4,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.7576781,6.3220121,398,"1",2016-05-01,1,15,0.00516997,3,3,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,NA,NA,7.39214726662151,8.14093216876596,7.86745231784122,4.834466552734,8.53118286132803,NA,NA,7.16581697853244,7.11383353447428,7.08357196924638,7.11093521118164,7.07049179077148,8.0959997177124,12.4879999160767,16.8719997406006,6.8,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.7576781,6.3220121,398,"1",2016-05-05,1,15,0.00516997,1,1,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,NA,NA,7.39214726662151,8.14093216876596,7.86745231784122,8.53118286132803,11.141748046875,NA,NA,7.16581697853244,7.11383353447428,7.08357196924638,7.07049179077148,6.93607807159424,8.0959997177124,12.4879999160767,16.8719997406006,6.8,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.7576781,6.3220121,398,"1",2016-05-06,1,15,0.00516997,2,2,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,NA,NA,7.39214726662151,8.14093216876596,7.86745231784122,12.337762451172,14.464990234375,NA,NA,7.16581697853244,7.11383353447428,7.08357196924638,7.00147819519043,6.89876317977905,8.0959997177124,12.4879999160767,16.8719997406006,6.8,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.758872,6.303565,399,"1",2019-05-21,2,15,0.00516997,13,30,"Ichthyosaura","Ichthyosaura alpestris",2,"Native","Least Concern",0,0,0,0,0,5,8,0,13,0,5,8,0,13,0,6.34005126953105,9.455804443359,11.7830182756697,9.24376831054674,10.0306422642299,11.111566162109,12.539331054688,6.41480827331543,6.29117631912231,6.42588567733765,6.44645541054862,6.48816340310233,6.54049587249756,6.62554883956909,8.0959997177124,12.4879999160767,16.8719997406006,6.8,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.758872,6.303565,399,"1",2019-05-21,2,15,0.00516997,17,30,"Lissotriton","Lissotriton helveticus",1,"Native","Least Concern",0,0,0,0,0,11,6,0,17,0,11,6,0,17,0,6.34005126953105,9.455804443359,11.7830182756697,9.24376831054674,10.0306422642299,11.111566162109,12.539331054688,6.41480827331543,6.29117631912231,6.42588567733765,6.44645541054862,6.48816340310233,6.54049587249756,6.62554883956909,8.0959997177124,12.4879999160767,16.8719997406006,6.8,9.35700035095215,6.92866659164429,31.4196758270264,564.97900390625,21.5359992980957,-0.516000032424927,22.0520000457764,16.3906669616699,5.22533321380615,16.3906669616699,2.61400008201599,81.2,7.8,5.4,0.904860782623291,22.3,19,22.3,20.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.764144,6.371654,401,"1",2018-03-09,1,15,0.00516997,1,1,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4.33950195312502,-1.662115478516,4.41054164341528,3.98807373046874,3.42674909319191,4.94161376953105,5.93984375000002,7.42603015899658,7.59676599502563,6.9596572467259,6.96934727260045,6.90809426988874,7.10007762908936,7.19820690155029,2.05599999427795,5.2039999961853,8.37199974060059,7,9.19299983978271,6.67133331298828,30.5968322753906,562.556640625,21.2199993133545,-0.583999991416931,21.8039989471436,16.191333770752,11.6333332061768,16.191333770752,2.49533319473267,81.3,7.9,5.4,0.94697904586792,22.3,19.1,22.3,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.764144,6.371654,401,"1",2018-03-13,1,15,0.00516997,2,2,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,4.33950195312502,-1.662115478516,4.41054164341528,3.98807373046874,3.42674909319191,5.93984375000002,6.50710449218803,7.42603015899658,7.59676599502563,6.9596572467259,6.96934727260045,6.90809426988874,7.19820690155029,7.33875370025635,2.05599999427795,5.2039999961853,8.37199974060059,7,9.19299983978271,6.67133331298828,30.5968322753906,562.556640625,21.2199993133545,-0.583999991416931,21.8039989471436,16.191333770752,11.6333332061768,16.191333770752,2.49533319473267,81.3,7.9,5.4,0.94697904586792,22.3,19.1,22.3,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.764144,6.371654,401,"1",2018-04-10,1,15,0.00516997,17,17,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,17,0,17,0,0,17,0,17,0,0,0,0,0,0,-1.662115478516,2.953118896484,4.41054164341528,3.98807373046874,3.42674909319191,7.18078002929701,14.226800537109,7.59676599502563,7.57972383499146,6.9596572467259,6.96934727260045,6.90809426988874,7.18241882324219,7.19564533233643,4.00400018692017,7.76000022888184,11.5319995880127,5.4,9.19299983978271,6.67133331298828,30.5968322753906,562.556640625,21.2199993133545,-0.583999991416931,21.8039989471436,16.191333770752,11.6333332061768,16.191333770752,2.49533319473267,81.3,7.9,5.4,0.94697904586792,22.3,19.1,22.3,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.764144,6.371654,401,"1",2019-04-03,1,15,0.00516997,6,6,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,6,0,6,0,0,6,0,6,0,0,0,0,0,0,3.69460449218803,6.34005126953105,4.41054164341528,3.98807373046874,3.42674909319191,10.757440185547,7.37984619140605,6.26859426498413,6.41480827331543,6.9596572467259,6.96934727260045,6.90809426988874,6.48935413360596,6.59143972396851,4.00400018692017,7.76000022888184,11.5319995880127,5.4,9.19299983978271,6.67133331298828,30.5968322753906,562.556640625,21.2199993133545,-0.583999991416931,21.8039989471436,16.191333770752,11.6333332061768,16.191333770752,2.49533319473267,81.3,7.9,5.4,0.94697904586792,22.3,19.1,22.3,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.764144,6.371654,401,"1",2019-04-25,1,15,0.00516997,2,2,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,3.69460449218803,6.34005126953105,4.41054164341528,3.98807373046874,3.42674909319191,14.20009765625,12.912255859375,6.26859426498413,6.41480827331543,6.9596572467259,6.96934727260045,6.90809426988874,6.33834981918335,6.46738243103027,4.00400018692017,7.76000022888184,11.5319995880127,5.4,9.19299983978271,6.67133331298828,30.5968322753906,562.556640625,21.2199993133545,-0.583999991416931,21.8039989471436,16.191333770752,11.6333332061768,16.191333770752,2.49533319473267,81.3,7.9,5.4,0.94697904586792,22.3,19.1,22.3,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
